,gene,logFC,AveExpr,P.Value,FDR
LOC441931,LOC441931,0.00326399163160994,5.43400432054221,0.628246362417435,0.776702892828926
LOC643033,LOC643033,-0.0032639224506339,5.46615974597476,0.605546831327501,0.761058908022229
LOC641801,LOC641801,-0.00326239392385313,5.50484297584524,0.639963241816246,0.784727941311376
LOC645045,LOC645045,-0.00326151022918609,5.36199909893349,0.604211402473231,0.760386850044391
FLJ90231,FLJ90231,-0.00326085495482166,5.47768000035884,0.642709876759286,0.786876457211415
LOC653883,LOC653883,-0.0032597781239253,5.34268809395299,0.607438291731362,0.762189594374554
DEFA1B,DEFA1B,-0.00325949983698446,5.30680478196629,0.792249000408305,0.886320712047929
LOC642502,LOC642502,-0.00325910967623586,5.88210542246113,0.874134457821988,0.934556805216857
LOC647391,LOC647391,0.00325891703870754,5.42134939579826,0.603771380314341,0.760228807275414
LOC653326,LOC653326,0.00325852907611996,5.33431615839129,0.60947715152309,0.763715769066931
LOC648972,LOC648972,-0.00325781737385533,5.41155947600563,0.607919397660626,0.762559196707551
LOC644166,LOC644166,0.00325733554352401,5.44557700252205,0.607233822067314,0.762040235940616
OFCC1,OFCC1,0.00325670585456916,5.34183955626212,0.594332482989671,0.752744284387474
LOC653238,LOC653238,-0.00325607754217722,5.47500887509375,0.69652275710535,0.823453903810125
LOC441171,LOC441171,0.00325315923543807,5.35634386886795,0.624857266511984,0.774714916432295
FAM90A10,FAM90A10,-0.00325224008311382,5.37930644670478,0.6065985367283,0.761621852614421
LOC643807,LOC643807,0.00325204849920985,5.41192473604615,0.607226657633244,0.762040235940616
SPRR2F,SPRR2F,0.00325135011412915,5.35873092722972,0.81011424294855,0.896581124427457
NPVF,NPVF,0.00325119665011729,5.34727262854734,0.63613112620619,0.782138467853086
MGC42638,MGC42638,0.00325008423715467,5.36359432043561,0.597855077322073,0.755522052665535
LOC441812,LOC441812,0.00324896519343471,5.32163170865261,0.577114359189272,0.740335658172834
PRM2,PRM2,-0.00324852533036736,5.23440057884909,0.62187950678975,0.77288419120606
XRRA1,XRRA1,0.00324707228427212,5.6548820143366,0.769520323074503,0.871652781256554
MYOZ2,MYOZ2,-0.00324483607307003,5.29866658951705,0.614662425268232,0.767741719909092
CLEC1B,CLEC1B,0.00324479079255788,5.30223842223136,0.665905993242927,0.803918093388169
LOC643895,LOC643895,-0.00324454831604604,5.35470155325313,0.609869082842211,0.764055083773318
OR52I2,OR52I2,-0.0032445028710296,5.23810354477891,0.676400932016287,0.810421861365259
LOC442132,LOC442132,0.00324319474092117,5.32341889176318,0.697730216806702,0.824195247909326
LOC731548,LOC731548,-0.0032429254943009,5.42351253490998,0.624754369244689,0.774714916432295
LOC652667,LOC652667,0.00324212151508344,5.39772623405881,0.652222501826821,0.794163293406392
KCTD10,KCTD10,-0.00324077582423747,7.85264978886725,0.904859360766175,0.952070398857616
PROK1,PROK1,0.00323968245279702,5.34692930275011,0.755857233798267,0.862679982877461
HIST1H2BA,HIST1H2BA,0.00323863367754015,5.34221050355111,0.62281789344014,0.773497191156382
FLJ30719,FLJ30719,0.00323709905908477,5.35234749399117,0.654285517840421,0.795370069102209
CYP7B1,CYP7B1,0.00323663498929642,5.42135894949278,0.695145396512739,0.822481244079889
LOC390507,LOC390507,0.00323588532991081,5.39113451363069,0.590479783108881,0.750019028632964
LOC341346,LOC341346,0.00323545547445306,5.48318376358025,0.616515129643174,0.769134788380872
SPINK5L2,SPINK5L2,-0.00323504583972365,5.47983197714394,0.646600474638715,0.789910259754273
LOC645167,LOC645167,0.00323452394537653,5.5712571481492,0.629694947580743,0.777798839306139
LOC388161,LOC388161,-0.00323111116379908,5.54057538036328,0.69234730269432,0.820834520060732
LOC649282,LOC649282,-0.0032309652055926,5.47638342845925,0.591059641335981,0.750364967372389
LOC643339,LOC643339,0.00322975824039867,5.50324304188219,0.685308050122998,0.816479409138276
PPP1R14D,PPP1R14D,0.00322969454507753,5.82034958465379,0.745275741827807,0.85584912151621
OR4C46,OR4C46,-0.00322883515198698,5.44241143145843,0.636208320073457,0.782138467853086
DKFZP686C2281,DKFZP686C2281,0.00322877297415842,5.34285280243184,0.601513929942195,0.758294694412438
LOC643529,LOC643529,0.00322865229722012,5.43879723276301,0.602455686348912,0.758988866677172
C10orf78,C10orf78,0.00322860496281492,6.67632791241699,0.883118318712294,0.939568077278023
KIAA1245,KIAA1245,-0.00322826505754658,5.50924242837546,0.646319901354646,0.789682219652025
LRRTM2,LRRTM2,-0.00322782495973599,5.4476619898814,0.61227338916299,0.765904762513397
LOC645411,LOC645411,0.00322752397182861,5.41629372280444,0.68311903760805,0.814987566479518
TEX2,TEX2,0.00322494098640051,9.13032904692512,0.899587454890166,0.949056243594037
LOC646596,LOC646596,-0.00322492098053315,5.31117784085538,0.636203001593142,0.782138467853086
LENG9,LENG9,-0.00322484801644297,5.39441771797902,0.60182778646658,0.758500844131432
LOC389842,LOC389842,-0.00322411173206938,5.48589643271139,0.702109740121978,0.827112009857636
LOC647054,LOC647054,-0.00322313667637393,5.69718164519333,0.720106587109815,0.838689302414774
LOC646997,LOC646997,0.00322295423011686,5.353040389194,0.585482777856316,0.746640603982466
SLC6A5,SLC6A5,-0.0032224702582595,5.26405779027494,0.639083958536483,0.784183370912373
C19orf75,C19orf75,-0.00322190701980569,5.29091285420145,0.605761920094941,0.761253362397607
KRTAP13-2,KRTAP13-2,0.00322173359343804,5.33850657431901,0.664430545346522,0.802749167815363
LOC647488,LOC647488,-0.00322152903607668,5.49553838193741,0.657218345821538,0.797379419503276
LOC648432,LOC648432,0.00322009084607179,5.44765969611693,0.604217099351121,0.760386850044391
OR6C1,OR6C1,0.00321918363153393,5.19567627517794,0.643402612613247,0.787299855022893
MRC1,MRC1,0.00321813712815635,5.21181942481768,0.627163162185513,0.776124411636227
LOC652876,LOC652876,-0.00321802613525196,5.49565931738235,0.603620585815568,0.760165294226656
ST18,ST18,-0.00321339016081943,5.27024475768394,0.662714942185861,0.801676938933824
PRDM15,PRDM15,-0.00321333781677884,5.39884194951617,0.581136448490224,0.743597815081378
PYGM,PYGM,-0.00321305063306744,5.45751465006216,0.68587418342785,0.8167681802935
LOC646357,LOC646357,0.00321139895822655,5.32929295954501,0.611378493315704,0.765224083616222
KIAA1257,KIAA1257,-0.00321100926979159,5.42661445180122,0.672973962576152,0.808581565360345
LOC652533,LOC652533,-0.00320866912435887,5.4780869776837,0.700976543872384,0.826406558378595
SULT4A1,SULT4A1,0.00320799566037069,5.33078917105358,0.738477877213248,0.851121279926807
LOC647234,LOC647234,-0.00320234277337901,5.38800818577673,0.636764564552391,0.782495641398046
LOC645225,LOC645225,0.00320131647870424,5.37628479106333,0.633145435292202,0.779893220133376
LOC150577,LOC150577,0.00320088632812875,5.46898866520367,0.693762704586666,0.821663091465772
LOC727992,LOC727992,-0.00320079671007709,5.37918860176055,0.60081401187622,0.757866794580664
SPATA19,SPATA19,0.00320055117483125,5.3761609066558,0.678868867312829,0.812064313067586
LOC646743,LOC646743,0.00320049084572847,5.50398705401691,0.720408675053384,0.8388873907748
KRT40,KRT40,0.00319876294864432,5.13285966220095,0.675582703438609,0.810081878652925
LOC647306,LOC647306,-0.0031986818064826,5.50291237960379,0.602116542340583,0.758675263718321
MTNR1A,MTNR1A,0.00319786691290305,5.41332322587293,0.629458731657114,0.777659893485781
SLC9A3,SLC9A3,0.0031977493253944,5.4306818058214,0.684416700300759,0.816026280030744
CAV3,CAV3,-0.00319574432826505,5.44372762370901,0.729887969788783,0.845087599331379
CCDC113,CCDC113,-0.00319514457498148,5.40779176164775,0.667622954933359,0.804989337430521
LOC642616,LOC642616,0.00319403058347761,5.54553444553605,0.637359926551786,0.783045136065816
SEMA5B,SEMA5B,0.00319131410989207,5.67145691140382,0.818081970953133,0.901011611071581
LOC646585,LOC646585,-0.00319098820789881,5.39941263295407,0.651740400037034,0.793962947992084
ALDH1L2,ALDH1L2,0.00319009766493035,6.04507762313584,0.875507756851299,0.935308477232462
LOC648481,LOC648481,-0.0031891202753471,5.35495717697453,0.632174533106653,0.779298329980765
NACA2,NACA2,0.00318714899999819,5.24500434178446,0.735721593429071,0.849235220523391
REXO1L1,REXO1L1,0.00318607544631972,5.34434300120354,0.681455953763943,0.813767804393894
FAM58B,FAM58B,-0.00318549349365788,5.46140155040613,0.594502229537398,0.752841192991139
ARL8A,ARL8A,-0.00318410966696876,5.53163426649063,0.747072764069752,0.856913836639575
SCN10A,SCN10A,0.00318289335339409,5.3501587522275,0.596916341338521,0.754837366380362
RAB42,RAB42,0.00318228928091781,5.54369072358912,0.722739407944367,0.840513980713617
CEP290,CEP290,-0.00318067396064604,6.24034368664275,0.850370185219761,0.920814620685214
LOC651007,LOC651007,0.00318059326102677,5.57488714682314,0.612260178316912,0.765904762513397
LOC653155,LOC653155,0.00317974054963713,5.44065069503958,0.603846927848826,0.760285447764544
LOC642083,LOC642083,-0.00317795103252451,5.46826158643673,0.68723179761966,0.817548079241837
RNASE13,RNASE13,0.00317780318119202,5.35179959252154,0.667699477815075,0.805012075997918
LOC645651,LOC645651,0.00317761677893186,5.30357362601652,0.650192628995521,0.792699190961053
LOC400954,LOC400954,0.00317754693633511,5.31820236516304,0.631526717614185,0.778773879752208
LGR8,LGR8,0.00317730695866434,5.29629071602433,0.624765743117094,0.774714916432295
DCDC2B,DCDC2B,0.00317665325764536,5.33149496095207,0.605386211762081,0.761013997385288
LOC731777,LOC731777,-0.00317375718292254,7.61202235470189,0.906360016609605,0.952644319636855
CD5,CD5,-0.00317184001336134,5.87591890543533,0.884541564365858,0.940277222294673
LOC652734,LOC652734,0.00317076903053863,5.44675508104436,0.737675770383446,0.850471706195798
LOC644592,LOC644592,0.0031695831262047,5.39373082704424,0.603906773733697,0.760285447764544
LOC642761,LOC642761,-0.00316912850296277,5.37359643707716,0.588736557150147,0.749014224344963
TCF21,TCF21,0.00316804581335893,5.4302061890892,0.631461816499239,0.778757633336251
KRTHA5,KRTHA5,0.00316778816066179,5.37974242711864,0.637999005532348,0.783499922677802
LOC643397,LOC643397,-0.00316764712446994,5.42488147142954,0.643030807367778,0.787150326586586
LOC643225,LOC643225,-0.0031672435781638,5.27420682996539,0.620297065064704,0.771791988432252
ARSK,ARSK,-0.00316665823016233,5.86234394084159,0.781214286958716,0.878979591524948
LOC643002,LOC643002,0.0031656439862149,5.33055823651024,0.599944161636617,0.75718740604414
CRTAM,CRTAM,-0.00316548867446001,5.31109551733528,0.61623499712523,0.768899377193496
LOC651454,LOC651454,0.00316534937646352,5.40440635465987,0.616344389418595,0.768959806945864
LOC642716,LOC642716,0.00316421629817458,5.51198165156618,0.639791652404953,0.784623426809874
LOC440776,LOC440776,-0.00316068378513312,5.94592593830027,0.84811550820387,0.919685000041479
LOC391817,LOC391817,0.00316032682101219,5.53948740156956,0.616268339334584,0.768902950778086
LOC646236,LOC646236,0.00315941748484656,5.44098722995016,0.666680749353192,0.804506933161883
LOC649360,LOC649360,0.00315915493438458,5.15483666866216,0.652018301505749,0.794042464169898
C14orf133,C14orf133,0.0031590186062846,6.7298177866856,0.803908443601673,0.893121464469923
LOC646176,LOC646176,-0.00315840820320189,5.33278156901732,0.624022062974318,0.774390429182609
LOC650087,LOC650087,0.00315792045731012,5.52605513911317,0.653242852159712,0.794523704285277
GPR158L1,GPR158L1,0.0031579006888135,5.43009167619111,0.624502034892846,0.774626210538182
C21orf74,C21orf74,0.00315640530863725,5.41777099254619,0.596351519436086,0.754458808923513
LOC652525,LOC652525,0.00315613775830648,5.60026083998598,0.6402519677679,0.785005668878722
DPF2,DPF2,-0.00315597856117945,8.76408152634364,0.851673890692835,0.92159341659084
LOC400301,LOC400301,0.0031548659621095,5.40337809036722,0.606477335659649,0.761507576349872
FAM108A1,FAM108A1,-0.00315420025066534,5.46710793488692,0.602839233525907,0.759358307539024
PCDH20,PCDH20,0.0031541942450882,5.59671934789752,0.885856107337682,0.941072123612293
LOC647566,LOC647566,-0.00315408621450794,5.3687404839979,0.610015136049497,0.764135167514182
OR10Z1,OR10Z1,0.00315374121230755,5.32450198487995,0.601038880887163,0.757913227717011
KIAA0194,KIAA0194,-0.00315153019500684,7.95486136651687,0.878209563911339,0.937013406347563
NANOG,NANOG,0.00315107762008293,5.33921662435531,0.603764377027188,0.760228807275414
LOC652246,LOC652246,-0.0031504040226985,5.29448192663165,0.656578884292359,0.796944183033238
LOC652195,LOC652195,0.0031498999752977,5.39876972695914,0.64271350393604,0.786876457211415
C14orf119,C14orf119,-0.00314777734226327,5.71419443776534,0.798711552149236,0.889719356812046
LOC645012,LOC645012,-0.0031470033974153,5.29470872274907,0.618725899095586,0.77063524968568
HDAC9,HDAC9,0.00314314344998221,5.65019425304639,0.7638675706053,0.868369280426753
LOC57399,LOC57399,0.00314308867054651,5.37301454543705,0.61157199488529,0.765390330735495
LOC650744,LOC650744,-0.00314247825492564,5.32044000343529,0.649672115055375,0.792251214431374
LOC51152,LOC51152,-0.00314208713907906,5.4794471427475,0.615935740992381,0.768693874212728
OMP,OMP,0.00314190535502523,5.18402298305671,0.666643309718908,0.804500235235045
DRD1,DRD1,0.00314190008778276,5.30833128093806,0.70656448756575,0.830180599736093
LOC651192,LOC651192,-0.00314110288563457,5.28741795741818,0.646956442741509,0.790268587492509
LOC643713,LOC643713,-0.0031403793573029,5.67467181775341,0.692821357842481,0.821138941146529
DTYMK,DTYMK,0.00313893810817964,5.28369240430314,0.652557613731235,0.794343781676965
NBPF7,NBPF7,0.00313826622151786,5.37720024810588,0.590880379521568,0.750326179824338
OR10C1,OR10C1,0.00313825255589942,5.32922128169449,0.656510595574706,0.796944183033238
LOC645100,LOC645100,0.00313815195001239,5.64190670824045,0.740411228181286,0.852342891378394
SLC2A7,SLC2A7,0.00313560784261599,5.28857521926748,0.629204320989009,0.777468120189583
LOC653917,LOC653917,0.00313548605435157,5.58186174393006,0.624963862464635,0.774770924926673
ZMIZ1,ZMIZ1,0.00313482337776099,10.3902118083542,0.901932810374933,0.950704001565328
TAS2R41,TAS2R41,0.00313424633080568,5.4662190412645,0.624280925056041,0.774497399307567
LOC642343,LOC642343,0.00313238739857382,5.42169801237135,0.588211395176755,0.748594918908298
LOC642922,LOC642922,0.00313130527110678,5.37743278515495,0.637031048557948,0.782749387995751
LOC649856,LOC649856,0.0031311059309167,5.45252186416779,0.670720863384773,0.806990795861504
LOC728095,LOC728095,0.0031297785032104,5.36804161097805,0.648291612182029,0.791095133603958
C1orf113,C1orf113,0.00312885471751999,5.69654393132468,0.698206371679138,0.824564663642042
ZNF780B,ZNF780B,0.00312780757526251,5.37527165465371,0.643855742854271,0.78758692206786
LOC553158,LOC553158,0.003127516740926,5.51640096823673,0.732505856058376,0.847185519490244
LOC647854,LOC647854,0.00312439671094135,5.40753487223262,0.614548813260582,0.767678000863602
LOC644065,LOC644065,-0.00312293850508532,5.23742893166519,0.631479083747914,0.778757633336251
LOC645557,LOC645557,0.00312124768817226,5.29674035263616,0.682926905304373,0.814873951994453
LOC646740,LOC646740,-0.0031203860922073,5.40337625995667,0.618517002605427,0.770451140163419
FOXB2,FOXB2,0.00311980108243326,5.4745595778375,0.734212790869111,0.848238271657827
LOC439945,LOC439945,0.00311940895436543,5.5734153259398,0.626038110769808,0.775340670520409
HPR,HPR,-0.00311797125631148,5.47938928043862,0.675676107763131,0.810081878652925
LOC643884,LOC643884,0.0031178498529746,5.4968970159001,0.621590895122671,0.772772098622221
DEFB4,DEFB4,0.00311694503648574,5.32869882953059,0.812727663894923,0.897845541770054
LOC647206,LOC647206,0.00311685245106828,5.36606578136967,0.648385903520043,0.791171926191229
MRGPRD,MRGPRD,0.00311586136903687,5.41913524886819,0.632758746349042,0.779586926744633
GLRA2,GLRA2,0.00311536100108662,5.30015745305157,0.643312970524735,0.787291450497996
GPR61,GPR61,0.00311078589763732,5.35385838467043,0.675470060822358,0.810038549050278
C14orf32,C14orf32,0.00311077853509715,7.99144940375259,0.859325395491557,0.925862100254581
LOC649073,LOC649073,-0.00310702802902672,5.46710530935924,0.622191676008413,0.773081737703913
LOC653899,LOC653899,-0.00310654164754698,5.40009701585404,0.603891870387333,0.760285447764544
HIST1H4F,HIST1H4F,0.00310334279007883,5.44545696245017,0.659385390882008,0.799032738377364
LOC642966,LOC642966,0.0031032610799723,5.4030415732454,0.711995015152143,0.833900196947923
LOC653094,LOC653094,-0.0031026370532462,5.38783550878634,0.627992888945244,0.776655944032091
IPMK,IPMK,-0.00310216406976081,5.5141984489333,0.739241804202506,0.851696224890206
LOC390483,LOC390483,0.00310079995459016,5.45748008104341,0.621728051598827,0.772772098622221
LOC728601,LOC728601,0.0031004751021788,5.22301605448427,0.639177476075641,0.784221834764919
LOC392275,LOC392275,0.00310045527703128,5.42814739770917,0.638784382270126,0.783908549032474
HBE1,HBE1,-0.00309832836228657,5.32309150734184,0.744166622369262,0.855013957148929
UGT1A5,UGT1A5,0.00309749657933465,5.3628686361646,0.648686018187172,0.791429831430699
LOC644710,LOC644710,-0.003097332516289,5.44732720008429,0.626983575807159,0.776080674541096
GUCY2E,GUCY2E,0.00309708804199243,5.50365237350826,0.678819909705412,0.812047450426674
LOC643922,LOC643922,-0.00309648972030664,5.43959142645354,0.676502470733103,0.810480066832275
LOC644598,LOC644598,-0.00309331716136202,5.38879776277958,0.639422564611979,0.784288359159938
LOC650757,LOC650757,-0.00309264455298207,5.57823298286482,0.702310765949174,0.827204631559165
LOC650562,LOC650562,-0.00309181895639719,5.46638785750153,0.654033639857862,0.795102190937458
LOC652548,LOC652548,0.00309164794357759,5.27498744232085,0.652812055305593,0.794382719045413
HTR5A,HTR5A,0.00309090995774187,5.26886367843801,0.617725865456259,0.770134433664479
LOC642372,LOC642372,-0.00309048821318361,5.32308499069987,0.645524341108051,0.789130594440758
C11orf36,C11orf36,-0.00309003407043941,5.33057891670296,0.595955926762764,0.754227757618693
LOC402693,LOC402693,0.00308998134906466,5.55380897086206,0.678135673239985,0.811685604902218
PRY,PRY,-0.00308920635670336,5.35488211192611,0.648932719680534,0.791571156179311
LOC646494,LOC646494,0.00308898398039493,5.53827243668141,0.679639241562288,0.812526717189527
LOC650227,LOC650227,-0.00308887785271489,5.50947183800793,0.724737815935169,0.841915860936133
CES7,CES7,-0.00308640206035276,5.4368604308519,0.663138829389844,0.802023753800518
MERTK,MERTK,-0.00308572148075164,7.45769223026632,0.911526478083929,0.955260665023111
LOC648590,LOC648590,0.00308527414441833,5.43097261449015,0.614668117120812,0.767741719909092
SNX12,SNX12,-0.0030850428730914,6.05496357276215,0.839838004037757,0.914197150753561
FLJ42177,FLJ42177,-0.00308209960114483,5.45730903389611,0.687837748065163,0.818063865179518
CLCN1,CLCN1,0.00308196780411986,5.34110256966562,0.680948625356568,0.813436806690444
LOC649910,LOC649910,0.00308193797614052,5.44534450685301,0.689971928312505,0.819229646356131
SLC35D3,SLC35D3,-0.00308134495073083,5.34407981417529,0.789153677552242,0.884323234455114
KRTAP10-1,KRTAP10-1,-0.00307968945873377,5.30068466284328,0.652076467475178,0.794062128757243
LOC651373,LOC651373,-0.00307906264471993,5.41251138209238,0.606145539978321,0.761318315372552
LOC652860,LOC652860,0.00307752723223508,5.34281871670064,0.638779115961238,0.783908549032474
LOC645986,LOC645986,-0.00307628614227511,5.42829517616182,0.645482065163774,0.789117151577422
LOC645489,LOC645489,0.00307514081906978,7.06391250458559,0.873674818795615,0.934347598010289
MRVI1,MRVI1,-0.00307406684988582,5.36972966357874,0.735385628935675,0.849004149765028
ESRRB,ESRRB,0.00307241351947299,5.46663545017552,0.66204557544786,0.801136117488421
LOC731950,LOC731950,0.00307206726109432,7.05021953629943,0.860183994421136,0.926312451925403
WDR69,WDR69,-0.00307167866703504,5.27176912777434,0.638749913696183,0.783908549032474
RGPD4,RGPD4,0.00307107807355475,5.33732671851834,0.702133772122686,0.827112009857636
OR5P3,OR5P3,0.00307094146520352,5.47073043159218,0.682437348972438,0.814520955664317
MOGAT3,MOGAT3,0.00307090624698903,5.32066965956421,0.61698353459687,0.769528877777715
C6orf10,C6orf10,0.00307006031830002,5.39608106158086,0.68684622250779,0.817424120267314
UBA3,UBA3,-0.00307001618862018,7.423865360892,0.918637708904237,0.959197546211707
LOC645118,LOC645118,-0.00306945139957273,5.43762983440023,0.648849261724897,0.791545898200953
RPL31P11,RPL31P11,0.00306860535498653,5.41884190233601,0.648033882542848,0.791006746963823
LOC644690,LOC644690,0.0030682336087164,5.37020012793056,0.628098711031777,0.776663526031771
LOC648963,LOC648963,0.00306800360652033,5.45987246659007,0.649664581781604,0.792251214431374
LOC651400,LOC651400,-0.00306796306415113,5.34460922884621,0.652695028139874,0.794343781676965
LOC653262,LOC653262,0.00306669469198873,5.50387275419502,0.647827690338608,0.790873311002293
LOC390564,LOC390564,0.00306654642829325,5.30489675485469,0.615129788883012,0.768052180843387
TMPRSS11D,TMPRSS11D,0.0030665104670511,5.3680876899013,0.804529753360618,0.893483794225947
TTPA,TTPA,0.00306554912890881,5.29026759581687,0.632566603955663,0.77944662911954
IGSF2,IGSF2,-0.00306529447657029,5.49779553302366,0.637046552811509,0.782749387995751
LOC653750,LOC653750,0.00306526391382248,5.45705561375872,0.624325526105226,0.7745124101388
LOC642855,LOC642855,-0.00306223630144265,5.49897275722632,0.710015474160702,0.832548007535495
LOC392425,LOC392425,-0.00306201085815261,5.27204228299225,0.632987746505014,0.779775129099492
ZNF818,ZNF818,-0.00305818252655298,5.47503117393151,0.733819224297408,0.847949426513167
ST7OT4,ST7OT4,-0.0030575157297999,5.39500498406153,0.628152948515628,0.776663526031771
LOC649817,LOC649817,-0.00305578239287435,5.30435934499736,0.656169490751527,0.79689230793239
C4orf43,C4orf43,0.00305499401428955,5.44737677951151,0.821990134590291,0.90346216683849
FBXL19,FBXL19,0.00305455791223704,5.56766595531051,0.738452959473975,0.851121279926807
C6orf123,C6orf123,0.00305430326559752,5.30177842065693,0.651693314172212,0.793962947992084
LOC728729,LOC728729,-0.00305421597426202,5.30254445964612,0.641408820426453,0.785957109781194
LOC650005,LOC650005,-0.0030528819474825,5.51460002506036,0.765891708207966,0.869690597950694
LOC644647,LOC644647,-0.00305104513893522,5.3567279154445,0.627517843028265,0.776449072731231
FOXR2,FOXR2,-0.00304973892404907,5.34734937950963,0.630151771818384,0.778102078776258
CTCFL,CTCFL,-0.00304970539043922,5.32233656197883,0.748735222124764,0.857860411003542
FLJ20309,FLJ20309,-0.00304968278077407,5.51906643018322,0.682168216896041,0.814276781445626
LOC652859,LOC652859,0.00304869874133478,5.37127445665478,0.6459363584709,0.789378651290002
IAPP,IAPP,-0.00304582059471185,5.52954081612283,0.66302828771667,0.80197272431426
RUNDC3A,RUNDC3A,-0.00304581373823005,5.47780838607891,0.935118393608098,0.96800159344898
LOC651308,LOC651308,-0.00304580551955359,5.37212711056172,0.664428653443597,0.802749167815363
GRM1,GRM1,-0.00304538704984835,5.37333406169133,0.67651376436317,0.810480066832275
SLC34A3,SLC34A3,0.00304339298888212,5.37203667795633,0.637494110945382,0.783070475748861
SIRPD,SIRPD,0.00304157931958158,5.408089651182,0.678718801698186,0.811965000438251
FAM62B,FAM62B,-0.00304141602040398,10.4634040768927,0.893205253095578,0.94512969235363
LOC440053,LOC440053,0.00304036638992819,5.24141192891723,0.64370684046947,0.787499227929224
LOC644569,LOC644569,-0.003038956363334,5.24896137281211,0.663722618018193,0.802183912147658
LOC649878,LOC649878,-0.00303816532847593,5.4334764130072,0.650876650335818,0.793251987182223
C10orf31,C10orf31,0.00303785981861397,5.46231709050683,0.627856446094598,0.776576154415465
LOC255187,LOC255187,-0.00303738998307128,5.31046551868056,0.631228187511325,0.778757633336251
C1orf117,C1orf117,-0.00303555653989782,5.33700987418016,0.646448165030577,0.789779077330581
LPPR5,LPPR5,-0.00303389872185933,5.37193117161035,0.71761098287484,0.837310657969469
SH3BP2,SH3BP2,0.00303272052833015,5.55553658726486,0.729361769410998,0.844788518373842
C11orf87,C11orf87,0.00303144020287446,5.3697544268593,0.672948530678973,0.808581565360345
MGC40499,MGC40499,0.00302995070188872,5.56816129205695,0.677698161344357,0.811329814177595
KIAA0953,KIAA0953,-0.00302949459330406,5.45985954998927,0.656261225784116,0.796918017625652
SLC9A5,SLC9A5,0.00302869451207908,5.57047439113859,0.854791181966831,0.923039891112164
KLKP1,KLKP1,-0.00302856134432163,5.41627599405673,0.733408620714231,0.847631098173332
C16orf54,C16orf54,0.00302825360227362,5.54451014013327,0.735759244291254,0.849235220523391
LCE1A,LCE1A,-0.00302768257205532,5.35815484856243,0.708664426471691,0.831739227756351
OR1J4,OR1J4,0.00302729895217576,5.40675481010225,0.621334680919718,0.772663840402358
LOC652652,LOC652652,-0.00302698976676119,5.48440164219395,0.637411404560314,0.783045136065816
LOC374973,LOC374973,0.00302667714760731,5.39198102014084,0.615948417124239,0.768693874212728
LOC642130,LOC642130,0.00302656137641168,5.42079362031122,0.617196989867807,0.76975705261939
PPYR1,PPYR1,0.00302589896173155,5.3342867379908,0.630056826725153,0.778026119658451
LOC650247,LOC650247,-0.00302510647789974,5.42448358997871,0.647442762349654,0.790632944893609
LOC649320,LOC649320,-0.00302191535364749,5.38612068319464,0.635080566375608,0.781399362491408
LOC388160,LOC388160,-0.00302010256511908,5.41411972594898,0.670068444651003,0.806550251522282
LOC642464,LOC642464,-0.00302008402879732,5.51128302771652,0.656375236888695,0.796944183033238
ZNF268,ZNF268,-0.00301842605508121,5.70102530536832,0.767766010987066,0.870760696150949
TAS2R39,TAS2R39,0.00301831171633687,5.45474142855637,0.619582868870509,0.771306036610273
OR1A2,OR1A2,-0.00301740403097446,5.35622693801918,0.649678655626933,0.792251214431374
LOC652761,LOC652761,-0.00301682226057165,5.43196766020935,0.699832093450884,0.825785027768443
ZNRF1,ZNRF1,-0.00301564987981289,5.49505275705801,0.730060265250141,0.84513194015191
KCNJ9,KCNJ9,0.00301535937787992,5.26403458724812,0.627695975023471,0.776573036522736
LOC121952,LOC121952,0.00301383375026709,5.55081197791755,0.613244439241593,0.766608726682866
LOC729967,LOC729967,-0.00301375338456323,5.40469424054145,0.651730006141531,0.793962947992084
MGAT3,MGAT3,0.0030095337639397,5.90310725817791,0.890322912037292,0.943319663215107
FLJ39639,FLJ39639,-0.00300841551923464,6.14029261460647,0.818922065217011,0.901700674812096
LOC643913,LOC643913,-0.00300840758252623,5.71484922160188,0.699926090102346,0.825785027768443
LOC554175,LOC554175,0.00300767560013827,5.37977934241496,0.66221853893898,0.801290561902022
LOC644715,LOC644715,-0.00300691528978944,5.42015726115588,0.67546578657244,0.810038549050278
CLDN20,CLDN20,0.00300672981001671,5.638314474537,0.7938702183331,0.886929625264933
LOC652185,LOC652185,0.00300626522773824,5.45702421698568,0.620412984051008,0.771850047811046
CCKAR,CCKAR,-0.00300501279214994,5.41234578658574,0.63436435709713,0.780746609466602
LOC650014,LOC650014,-0.00300486964059974,5.23951772181706,0.624413058996362,0.774582910574826
LOC654253,LOC654253,0.00300238526303768,5.72664757043297,0.787865767876091,0.883573230548236
LOC642781,LOC642781,0.00300214557543616,5.38790749833431,0.668385436470583,0.805331349282638
ALDH3A1,ALDH3A1,0.00300173350986445,5.45492087686066,0.81711729880535,0.900349209198524
FLJ45964,FLJ45964,-0.00300094114067959,5.33808914499381,0.657143546318992,0.797379419503276
LOC442028,LOC442028,0.0030005933064565,5.26655244877401,0.718411117880247,0.837720160937503
LOC644097,LOC644097,-0.00299937345421453,5.28007198139994,0.641783840374219,0.786234289562512
PIP5K3,PIP5K3,0.00299796406103809,5.3499679213818,0.617389610982554,0.769921161931184
OR6X1,OR6X1,0.00299782969957984,5.26157863225885,0.668489506433412,0.805379759774272
RAB30,RAB30,0.0029966898162537,6.57678119261483,0.939021682305849,0.969575533140096
