,gene,logFC,logCPM,LR,PValue,FDR
265,TPSB2,-0.664606392196077,3.76468350046227,10.6762923802178,0.00108517345003159,0.00795406029714297
266,SFRP4,0.663983415891524,6.43646549545215,13.3328693933271,0.000260794147769837,0.00262345495594191
267,ALB,-0.663118419518407,3.31045184185327,3.13908546305765,0.0764366562506538,0.199609414925017
268,PPFIA2,0.659463228668268,3.55406360974059,5.23441255144951,0.0221442855357016,0.0804627146323372
269,RELN,0.657727443997521,4.55749405270552,9.97686165355242,0.00158519639339028,0.0105854576664279
270,HAS3,-0.656325731669587,2.24613784832488,10.5232333671472,0.00117883049233742,0.00849762948220647
271,CHRDL1,-0.654290028603113,6.1045099533531,13.0309157787797,0.000306390687295552,0.00290467656122465
272,SNCG,-0.654057075783126,3.73639378837167,11.4191532390638,0.000726908173074394,0.0057282927442399
273,WNT11,0.653018569440119,2.9134997560895,9.69062391193518,0.00185210641413455,0.0120463927580456
274,FBLN1,-0.652047216582259,8.25301966790692,17.9117689082336,2.31385832328031e-05,0.000367457145400125
275,CXCL2,-0.651225220127992,3.29916271032096,4.89550055219183,0.0269267664802775,0.0921163356299049
276,SPOCK2,-0.650396508867776,5.45013344964218,9.21383433018559,0.00240193097224373,0.014748657598949
277,APLN,0.647913460613131,3.61012939170908,15.8927427759847,6.70352711424035e-05,0.000860865816103502
278,LCN2,-0.64718156539513,5.88595638733513,4.92755956293706,0.0264316199956299,0.0910196182238065
279,LIMS2,-0.646179258190148,5.99577440488005,17.4769192584156,2.90816947994103e-05,0.000435320967368206
280,SMTN,-0.645866585771149,7.51372486283227,20.4988588204851,5.9666814393517e-06,0.000124445085886745
281,DSC3,-0.64527129687699,4.31317331603005,10.2023840232313,0.00140259213175572,0.00959127756108803
282,ANKRD34B,0.644454952636641,3.28972717599519,3.48481898313537,0.0619341345723697,0.170414195259154
283,SLC16A1,0.644340082977713,6.21768896233392,29.1852495336798,6.57780698507494e-08,2.7344241174032e-06
284,SYNPO2,-0.642526341833575,8.58400754874581,14.0305743961442,0.000179862202420998,0.00195042946368836
285,ADAMTS9,-0.642462574839602,3.81575960382147,19.8645111300146,8.31292944134707e-06,0.000163053290014134
286,VANGL2,-0.641343253174092,4.95577377721579,18.0320117972448,2.17221390165135e-05,0.000349396976417287
287,GABRE,-0.641321096073913,3.79424224269658,8.29371335239239,0.00397825564440924,0.0217152031039412
288,ATOH8,-0.641109189940089,4.41076503396282,15.9756722522881,6.41617133222273e-05,0.000834635842530512
289,ENPP3,0.638735563095468,3.02338866206304,10.4634580594092,0.00121759136187756,0.00867319705267023
290,LMOD1,-0.638288987394892,7.20062013773404,14.9379779950959,0.000111103744187896,0.00129802308924338
291,TMEM158,-0.637095392207033,3.74983949818832,15.6165709007875,7.75718039317433e-05,0.000964943891055503
292,MCM4,0.637082772516437,4.96137304571858,50.9441079347841,9.50338565098063e-13,1.8018995157026e-10
293,GRIN1,0.636992038870981,4.05885762158271,28.0572359060142,1.17779903440557e-07,4.41286740016507e-06
294,STMN1,0.636719096100044,5.845684176921,40.2338795259635,2.25306842987681e-10,2.0731542890793e-08
295,CXCL9,0.636592928221834,4.3034631222694,10.275948890564,0.00134775541564815,0.00930461595204972
296,CRISP3,0.636449966786544,7.71751040084603,3.23728409874172,0.071979866826017,0.190193423450333
297,NEFL,0.635331214867841,2.20375605809524,4.20804466306049,0.0402326885519784,0.123670553427798
298,SCUBE2,-0.632951111065709,6.89414307528548,7.55690066388752,0.00597807145273216,0.0292224945935509
299,SCD,0.628286326560079,9.03836543803891,16.8825072117602,3.97663791802075e-05,0.000561666443635572
300,CHRM1,-0.626454496249001,6.27806675399833,21.7235869028872,3.14895632526147e-06,7.21722334328244e-05
301,ZNF655,-0.625275417213537,4.81693372049449,16.5638524310206,4.70391151900213e-05,0.000648290184458068
302,B3GNT6,0.624994615484697,3.77339963407071,2.95787674420637,0.0854600959218674,0.216399765351325
303,VSTM2L,0.624738806682394,7.2544067416161,11.8771846283797,0.000568257753885454,0.00465391199746242
304,ITPR1,-0.623750266129338,6.23044724750375,15.8800419138097,6.74866541344326e-05,0.00086283260017398
305,LAMP3,0.621496526687916,3.11991592915296,11.3028919715528,0.000773864598194525,0.00601499477130825
306,PTPRT,0.620744541126146,4.69966810321523,7.30064528462867,0.00689298509326042,0.0323066724558281
307,TAGLN,-0.620399875138828,9.7793098459063,15.5699586964469,7.95078601456912e-05,0.000981224222744753
308,TUBA3D,-0.619854477293724,2.8391172497678,8.41248463184513,0.00372653019481165,0.0206527009999438
309,AMACR,0.619508989588555,5.2469864500102,10.15080326554,0.0014423837942743,0.00982045201390022
310,MYLK,-0.618272928201975,8.99013202119498,13.073754209283,0.000299462323250668,0.00287115590393602
311,IGFBP6,-0.617239841693794,5.35784511037804,10.2763114383431,0.00134749061002422,0.00930461595204972
312,RARRES1,-0.61723373187193,4.81252129304938,8.94137210674637,0.002787832284946,0.0165184342868438
313,CDH3,-0.617078673707978,5.53793565295557,18.7987231108292,1.45264346473693e-05,0.000255314330305028
314,ST6GAL1,-0.614454803104741,8.37270276995759,12.1433937282271,0.000492620515598325,0.00418157674654603
315,ACP3,-0.613815801202449,12.3913838957041,11.3516024230606,0.000753828994377665,0.00589024402410861
316,FABP5,0.61277915816445,4.73824333169845,5.6351607651136,0.0176037309860143,0.0676575827883854
317,IGF1,0.612114674550147,3.6660097917014,8.24665429198274,0.00408271828930949,0.0221173751828654
318,SCIN,-0.610297082082401,4.63440287858844,8.47907793446484,0.00359254146894862,0.0201060214411552
319,FRMD6,-0.610037934392217,5.14354284604711,22.4324349610362,2.17666968533862e-06,5.53635049640803e-05
320,PI15,0.609734765603628,7.1393357756686,6.91165287012939,0.00856357924274513,0.03819124399277
321,SCGN,-0.608266856928593,3.36211397962466,5.45190016982122,0.0195470547435291,0.0733688791423285
322,NPPC,-0.607560069283749,1.21557912572462,2.85811007829216,0.0909142580380117,0.225138338280272
323,IQANK1,0.606408004923541,5.66535666433017,37.3837856055164,9.70254260701404e-10,7.22723917762939e-08
324,APOBEC3C,-0.605949843031106,4.65054771505441,14.8652890721759,0.00011546830135319,0.00133546240585381
325,RAPGEF4,-0.603772729613684,3.62115274660278,15.3671641981416,8.85131614338345e-05,0.00106300739173033
326,EDNRB,-0.603380953523607,4.22422068672776,12.1468424210457,0.000491710424449459,0.00418020669263623
327,P3H3,-0.603061224935687,4.89387061725287,17.3524833835835,3.10492281231702e-05,0.000459279007959045
328,ACTA2,-0.601579457479703,8.73795246301819,15.619876827705,7.74363057933863e-05,0.000964943891055503
329,NELL2,-0.600165863680175,3.83828647354952,8.56684560415476,0.00342339762557384,0.01936726848392
330,ZWINT,0.598789717152133,3.58720831018424,26.5318668509851,2.59226507518824e-07,8.76746085159613e-06
331,MISP,-0.598281837193961,4.76172183840019,7.29058519912758,0.00693168934404058,0.0324152318577444
332,SPOCK3,-0.597313725644812,5.13184563512877,12.6455925584178,0.000376452129491661,0.00339403598592121
333,MT1X,-0.596725362395924,4.01495692883371,10.3365558973137,0.00130421139234305,0.00912480324559516
334,SORBS1,-0.596523188493085,7.1549359254342,13.7086486912954,0.000213469169761629,0.00221873188571182
335,MUC3A,-0.593897150934594,4.9580809066672,7.89881085485933,0.00494673071133396,0.0255181557707252
336,SRARP,-0.593144948099285,3.03640047857824,2.62893956962023,0.104931774390319,0.25078613917503
337,SLC8A1,-0.592272564760507,4.62685992775377,14.2075461654839,0.000163712666292473,0.00181300912033983
338,ID1,-0.591364479432451,5.72484982415796,9.02142212026376,0.00266833708922906,0.0160845714521255
339,NCAM1,-0.590110572207801,3.4992114784126,7.61025448079693,0.00580372926453419,0.0286839921075754
340,TGFB1I1,-0.589641442764675,5.57623292378316,16.1234105797487,5.93458906889433e-05,0.000781741553769933
341,CPS1,0.589554922302248,3.29893322484345,3.33729658865013,0.067725797247522,0.182812904822151
342,PDZK1IP1,0.589013021357728,4.88387683033625,8.28365159157852,0.00400035997474368,0.0217843797754318
343,CCL2,-0.586080757977596,5.50377198901789,7.33815926401644,0.00675059300925989,0.0319746104912484
344,SPON1,-0.585044584103895,4.43448668871957,12.8420668764862,0.00033891304639288,0.00313483754602625
345,COL12A1,0.581355040235777,7.42682596524564,10.0432049711303,0.00152910930958209,0.0103092324446179
346,NEXN,-0.579090080385821,5.21042941100723,13.9496451539186,0.000187773096310577,0.00200836968139364
347,DPY19L2,0.578856118057677,3.70245886360866,12.0799568996066,0.000509667757545249,0.00429783175062079
348,PDE5A,-0.578728864048734,6.02142952834881,13.637403287021,0.000221723872193269,0.00228931727444436
349,PLAT,0.578424998380171,6.68818634324677,8.75412013654886,0.00308903370781134,0.0178467995473459
350,PDK4,-0.576926419547648,6.32622450542483,8.95190050226927,0.00277181069511269,0.0164406729774529
351,PLEKHS1,0.574187579231912,4.90340244740002,13.4310623112965,0.000247491926204926,0.00250575563473175
352,MASP1,-0.571945526198423,5.37896177271686,8.63134456895534,0.00330427599699957,0.0187442020972133
353,EPHA2,-0.570786383406432,3.91698353938404,10.8877907641531,0.000968002180778824,0.0072276726075574
354,MYBPC1,-0.569803420877486,7.89655195431777,7.21784767526754,0.00721822068823278,0.033383138093651
355,S100A6,-0.56953016547685,7.37522642058837,13.5664090020023,0.000230269494635056,0.00235809529939696
356,CPAMD8,-0.568852066069639,5.69057331900236,15.0614590579844,0.000104066534855808,0.00122626046815968
357,IFI27,0.568436263846914,4.81668683171778,11.1620381244013,0.000834881522286218,0.006370553274323
358,CPXM1,-0.568249980065336,3.32489586964977,9.21514674109142,0.00240020972584168,0.014748657598949
359,KLF5,-0.567822688268579,5.50604837206527,18.4754970868639,1.72102793146843e-05,0.000291039777491837
360,COL9A2,0.56755114148961,8.20290031444132,6.40970464605584,0.0113498293103472,0.0478866365440611
361,ATAD2,0.567367922616129,5.30343623696081,42.434036352961,7.31066752620057e-11,7.88669770886845e-09
362,DNAJB5,-0.567347553823221,4.56653284607016,17.8765435174337,2.35708480771242e-05,0.000369117654988948
363,CDK19,0.567065823297906,7.50291457484414,16.1632997394649,5.81091142788582e-05,0.000768686528631746
364,CPE,-0.566875565366952,9.2247096684226,17.2020030894608,3.36081798674608e-05,0.000491323321099771
365,GSTM3,-0.56558851883491,4.90445481016331,19.5133611647709,9.98984828351091e-06,0.000186586509581874
366,CFAP69,0.564841051134151,5.32023785742974,13.1449210787076,0.000288299659043405,0.00280107292955681
367,TMPRSS11E,0.56422934970284,2.03608773008105,4.46829093452266,0.0345295134875466,0.110342781354228
368,CXCL10,0.564131433586862,3.81667064418069,9.58156633510839,0.00196540659680188,0.0126258204067653
369,CHRNA2,-0.560975864488066,7.27384047250073,9.15745402673372,0.00247706962407182,0.0151357662478685
370,FLNA,-0.560814024757349,10.7901866105478,13.30010755271,0.000265390893023016,0.00265472996817431
371,NKD1,0.556764653442267,4.37507226856294,12.2115061249698,0.000474956751428639,0.00407654923688477
372,MET,-0.556585320250142,4.35729409159534,13.7323256258256,0.000210795007298112,0.00220191045186025
373,TRIB1,0.556009299083243,8.12802959101907,16.5729200292956,4.68147356279569e-05,0.000646622076874451
374,EPHX2,-0.554510104139578,6.90549052971832,28.4505696748668,9.61214792231242e-08,3.73560307763409e-06
375,KRT14,-0.554266794392223,5.29699818784551,4.9290605027669,0.0264086714362599,0.0909906702514748
376,KPNA2,0.55332145398715,4.79922062580507,43.1369781924729,5.10384559475113e-11,5.80632034297415e-09
377,IRAG1,-0.547672108840628,5.85271060346824,13.392239912064,0.000252667472847657,0.00254990383485127
378,SPART,-0.547286532293718,5.44891725179756,18.6904838770673,1.53747880797424e-05,0.000265745991754001
379,INMT,-0.545894594504874,4.71842984324531,12.488393255081,0.000409488236322986,0.00362913299528743
380,PADI2,-0.543372211555107,3.06152882898769,8.97363805837551,0.00273902670974157,0.0163264129604488
381,RHPN1,0.543001622149368,5.2815214171856,18.7742320960153,1.47141783652408e-05,0.000257889675157736
382,SLC22A17,-0.541630332872974,5.92761589306498,23.6859590827207,1.13406924192847e-06,3.15372055410953e-05
383,ADCY5,-0.540816277102647,4.82686070218143,13.9680499435347,0.000185943763665164,0.00199220912543311
384,DLX1,0.540664462495248,5.44857689216685,6.4307308556954,0.0112162416404606,0.0474843990475577
385,ENTPD2,0.539109284724262,4.66640412869209,22.3930212804441,2.22179864480405e-06,5.6055621453786e-05
386,ITGA8,-0.539107959912468,5.64170808862821,7.62006332519331,0.00577224610915114,0.0285961551108145
387,TPM1,-0.538869207612138,8.67557565627879,22.0822026601825,2.61220406347835e-06,6.32713978627199e-05
388,MCC,-0.53873973504533,4.67847802132017,15.9415036682068,6.53303579797242e-05,0.00084631894384914
389,ZNF185,-0.538212438141758,5.2604635309898,15.4866271467195,8.30910313008315e-05,0.00101345142855615
390,PLN,-0.537623178057157,4.41983121246943,11.4043667327089,0.000732716730877375,0.00576252691918755
391,GNG4,-0.534837748914074,6.16612618963734,10.5010567833134,0.00119306290241172,0.0085607736013648
392,CAVIN1,-0.534823528576114,8.38407165476193,19.0076049087425,1.30198504556684e-05,0.000234095414658384
393,SHROOM1,0.534720539061673,6.84335726009296,20.1128163525145,7.30058164871504e-06,0.000147353997987129
394,FAXDC2,-0.534003896156596,4.63211740102536,14.9269323212902,0.000111756117017517,0.0012997361044212
395,CACNG4,-0.532190249614504,4.9255643591053,6.3712233010591,0.0115985613784889,0.0485757687718908
396,HS3ST1,0.530781322198473,3.7358004891648,9.06054943475738,0.00261183483057198,0.0157743731031746
397,CHMP4C,0.530478535076216,4.95278696639013,30.9255299289279,2.68121418701611e-08,1.30049280373332e-06
398,PPP2R2C,0.530425760189816,4.64112633452793,14.2826976621077,0.000157304183710332,0.00174822784631536
399,PCDH7,-0.529639422716751,4.37317176781838,10.4692836170319,0.00121375776762021,0.00865961499657887
400,QPCT,-0.529531575760849,3.68834546521693,7.90480371404522,0.00493036912217449,0.0254953054524345
401,DUSP5,-0.529083783450413,4.88509845602811,7.99396378673043,0.00469335527652698,0.024636177823179
402,NKAIN1,0.526677939034565,4.98776414124108,4.85609291732897,0.0275486551230115,0.0936014363267465
403,IGSF21,0.524773373805562,3.60576561469075,5.29820667680929,0.0213473919143278,0.0784325491532289
404,RBPMS,-0.524092752859076,6.14720064910917,16.0822699885402,6.0649209635805e-05,0.000793895616508853
405,SELE,-0.52309451232431,4.54964512127403,4.24457916483937,0.0393758274648033,0.121786728841955
406,GRIN3A,0.522547695404076,4.82645914683999,3.41977689250496,0.0644197188569667,0.176091822144186
407,SLC37A2,0.520556974378139,3.86427318952455,13.8412195989715,0.000198924063745805,0.00210247950482686
408,OAS3,0.518964559571829,5.43204436855294,12.7659042505763,0.000352994907924694,0.00322907768842809
409,LBH,0.518726533693452,7.4969573549799,10.9765978044344,0.000922696666369231,0.00693074794894631
410,CYP4X1,0.518519153210349,3.95069640422318,9.45819815443849,0.00210207460588645,0.0132989694732371
411,LRG1,0.516790621799802,4.81514600590879,6.70485169698941,0.00961509273922214,0.0418116362244719
412,AIDA,0.516784728021099,4.90015698807661,14.6638207885903,0.000128489027631467,0.00145908501976422
413,OGN,-0.516669602031222,4.92846623828419,9.20652443519975,0.00241154095084166,0.0147786598721021
414,PGC,0.515012486279332,6.79542468348817,3.25148853881763,0.0713586258376211,0.18911093683439
415,ITGA9,-0.513988663836905,4.51879724120732,13.0675756609929,0.000300451762295744,0.00287115590393602
416,PABPC1,0.512718546553591,10.8527677471747,39.9847473787768,2.55953685669423e-10,2.28786030176225e-08
417,ATP8A2,0.51137427291732,4.12044211951629,3.6699043807829,0.0554033625555988,0.156293435306755
418,IER3,-0.510845553641454,3.26785285789619,7.62568261747481,0.00575428857502716,0.0285297809936172
419,COCH,-0.510723701901125,3.8122010748713,8.2575061492613,0.00405838411291238,0.0220236855112686
420,CD38,-0.509108704456172,5.8486589236691,3.74514194321478,0.0529612288795634,0.151591220996994
421,METRN,0.508898008348051,4.85279023181312,18.1745338896735,2.01556013655247e-05,0.000331006818225952
422,LPXN,0.508327936281747,4.15156885113292,14.7741285104788,0.000121186793496085,0.00139643787643647
423,PTGIS,-0.508208931474865,5.14342446961543,10.6755195889334,0.00108562689687711,0.00795406029714297
424,COL10A1,0.506330424204093,3.4940172464859,4.03216855382846,0.0446405252339375,0.133964396349519
425,TENM1,0.504981911608442,4.87236401180854,4.45305635302611,0.0348388413736183,0.110991156046196
426,NOL4,-0.504121657314303,2.26559232532495,3.60719868046488,0.057529948767829,0.160555258447951
427,MSRB3,-0.503804503111593,5.9213542933868,12.877204830623,0.000332608638379879,0.00309232132294636
428,ITGB4,-0.503235215073317,6.22540145284684,11.3409004642609,0.00075818552292353,0.00591517059467896
429,HSD17B13,-0.502039384732865,2.08441824643273,2.90836328906653,0.0881212620308169,0.220929202912311
430,ITIH5,-0.502004577296096,5.36247694268216,13.5380046926178,0.000233780804946444,0.00238328142368607
431,ESRP1,0.501862320166399,7.01138160954309,51.9452390941627,5.70702621326377e-13,1.16422317653189e-10
432,KCNN4,-0.501041677811711,6.47817845201321,4.39371729055972,0.036071584574898,0.113989850851079
433,ST6GALNAC1,-0.50044949652804,5.40732032148717,8.15403335155804,0.00429654954684094,0.0229577374163824
434,DPP4,-0.499856320865903,8.15685141964051,11.1473194755121,0.000841531848223161,0.00640567490794686
435,ITGA7,-0.49922593860491,5.36804903818299,12.6334117762068,0.000378912995837785,0.00341130735965039
436,VSTM4,-0.497294179889711,4.57663208476918,13.2080338291305,0.000278751649321447,0.00272098138815022
437,WNT5B,-0.49715636479724,5.71682543567192,19.5321737877373,9.89194992473082e-06,0.000185311169697727
438,SERPINB5,-0.496228110186948,2.9384086084984,4.13148048949336,0.0420925105375666,0.127975140152359
439,SLCO5A1,0.495711918206821,4.04203201587697,12.8034872749263,0.000345973847867999,0.00317879348914841
440,RCAN2,-0.495156717969638,4.51140635518031,12.5434393948785,0.000397599790807832,0.00355397413012086
